,xy,yf,prob
24122,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24123,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24124,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24125,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24126,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",1,0.4358974358974359
24127,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24128,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",0,0.4358974358974359
24129,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",1,0.4358974358974359
24130,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24131,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24132,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24133,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24134,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24135,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24136,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24137,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24138,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",1,0.07692307692307693
24139,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24140,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24141,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24142,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24143,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24144,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24145,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24146,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24147,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24148,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24149,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24150,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24151,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24152,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24153,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",1,0.07692307692307693
24154,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24155,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",0,0.07692307692307693
24156,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24157,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24158,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24159,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24160,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24161,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24162,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24163,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24164,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24165,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24166,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24167,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24168,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24169,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24170,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24171,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24172,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24173,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24174,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24175,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24176,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24177,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24178,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24179,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24180,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24181,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24182,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24183,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24184,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24185,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24186,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24187,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24188,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24189,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24190,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24191,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24192,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24193,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24194,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24195,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24196,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0,0.7380952380952381
24197,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",1,0.7380952380952381
24198,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24199,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24200,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24201,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24202,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24203,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24204,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24205,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24206,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24207,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24208,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24209,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24210,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24211,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24212,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24213,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24214,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24215,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24216,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24217,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24218,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24219,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24220,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24221,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24222,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24223,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24224,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24225,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24226,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24227,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24228,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24229,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24230,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24231,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24232,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24233,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24234,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24235,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24236,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24237,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24238,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24239,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24240,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24241,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24242,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24243,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24244,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24245,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24246,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24247,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24248,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24249,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24250,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24251,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24252,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24253,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24254,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24255,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24256,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24257,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24258,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24259,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24260,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24261,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24262,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24263,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24264,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24265,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24266,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24267,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24268,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24269,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24270,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24271,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24272,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",1,0.007936507936507936
24273,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24274,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24275,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24276,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24277,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24278,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24279,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24280,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24281,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24282,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24283,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24284,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24285,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24286,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24287,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24288,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24289,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24290,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24291,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24292,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24293,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24294,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24295,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24296,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24297,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24298,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24299,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24300,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24301,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24302,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24303,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24304,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24305,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24306,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24307,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24308,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24309,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24310,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24311,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24312,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24313,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24314,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24315,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24316,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24317,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24318,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24319,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24320,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24321,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24322,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24323,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.007936507936507936
24324,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24325,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24326,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24327,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24328,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24329,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24330,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24331,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24332,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.18181818181818182
24333,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.18181818181818182
24334,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.18181818181818182
24335,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24336,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24337,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24338,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24339,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24340,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24341,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24342,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24343,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24344,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24345,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24346,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0,0.0
24347,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0,0.0
24348,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0,0.0
24349,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24350,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24351,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24352,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24353,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24354,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24355,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24356,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24357,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24358,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.029411764705882353
24359,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24360,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24361,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24362,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24363,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24364,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24365,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24366,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24367,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24368,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24369,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24370,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24371,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24372,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24373,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24374,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24375,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24376,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
